,Item_Identifier,Outlet_Identifier,item_outlet_sales
5168,FDR15,OUT010,
5169,FDJ34,OUT035,
5170,FDW37,OUT035,
5171,FDQ23,OUT018,
5172,FDP34,OUT013,
5173,FDE04,OUT027,
5174,FDC48,OUT045,
5175,FDA47,OUT019,
5176,FDI35,OUT018,
5177,NCV05,OUT013,
5178,FDR28,OUT045,
5179,FDH31,OUT017,
5180,FDP59,OUT019,
5181,FDS19,OUT018,
5182,FDM60,OUT045,
5183,FDJ44,OUT018,
5184,DRH51,OUT017,
5185,DRC25,OUT017,
5186,DRE25,OUT013,
5187,NCX05,OUT049,
5188,FDR11,OUT017,
5189,DRP47,OUT045,
5190,DRC49,OUT019,
5191,FDQ47,OUT027,
5192,FDL20,OUT013,
5193,FDM34,OUT035,
5194,NCN55,OUT013,
5195,FDD41,OUT035,
5196,FDE52,OUT049,
5197,NCT18,OUT019,
5198,FDJ32,OUT018,
5199,FDE16,OUT046,
5200,FDZ09,OUT045,
5201,DRZ11,OUT046,
5202,FDK41,OUT049,
5203,FDE56,OUT049,
5204,FDH34,OUT013,
5205,DRI49,OUT013,
5206,DRI59,OUT046,
5207,DRC36,OUT049,
5208,FDS15,OUT019,
5209,FDI07,OUT018,
5210,FDZ15,OUT018,
5211,NCX41,OUT027,
5212,NCO29,OUT019,
5213,FDF57,OUT013,
5214,FDI33,OUT035,
5215,DRJ47,OUT049,
5216,FDB34,OUT046,
5217,FDY22,OUT027,
5218,DRL11,OUT017,
5219,FDY46,OUT035,
5220,FDG17,OUT013,
5221,FDE52,OUT018,
5222,DRP47,OUT027,
5223,FDO01,OUT010,
5224,FDL09,OUT046,
5225,FDR57,OUT013,
5226,DRD37,OUT035,
5227,FDQ36,OUT027,
5228,FDL33,OUT049,
5229,FDL48,OUT045,
5230,FDL28,OUT049,
5231,NCN29,OUT046,
5232,FDO13,OUT035,
5233,FDB38,OUT045,
5234,FDI36,OUT035,
5235,FDI58,OUT035,
5236,FDH22,OUT018,
5237,FDQ27,OUT013,
5238,FDT33,OUT046,
5239,FDC56,OUT045,
5240,FDF14,OUT046,
5241,FDQ39,OUT017,
5242,NCM43,OUT017,
5243,FDS46,OUT035,
5244,FDI22,OUT049,
5245,NCE43,OUT045,
5246,FDZ36,OUT010,
5247,FDR13,OUT019,
5248,FDP46,OUT018,
5249,FDW56,OUT019,
5250,FDB40,OUT017,
5251,FDM28,OUT018,
5252,FDV49,OUT013,
5253,NCS53,OUT018,
5254,FDO03,OUT049,
5255,FDT15,OUT035,
5256,FDD33,OUT049,
5257,FDX13,OUT017,
5258,FDH60,OUT013,
5259,DRH51,OUT046,
5260,NCL07,OUT049,
5261,FDW51,OUT045,
5262,FDF21,OUT019,
5263,FDH26,OUT019,
5264,FDJ03,OUT049,
5265,FDU35,OUT017,
5266,DRL01,OUT018,
5267,FDE59,OUT045,
5268,FDI60,OUT035,
5269,DRH39,OUT035,
5270,FDK36,OUT049,
5271,FDN52,OUT045,
5272,FDU12,OUT017,
5273,NCT05,OUT027,
5274,FDS37,OUT027,
5275,FDK24,OUT017,
5276,DRF36,OUT013,
5277,FDN46,OUT010,
5278,NCN06,OUT045,
5279,FDD59,OUT035,
5280,FDM14,OUT045,
5281,FDO10,OUT018,
5282,FDU35,OUT013,
5283,NCA30,OUT018,
5284,NCO41,OUT049,
5285,FDI24,OUT046,
5286,FDZ16,OUT046,
5287,FDV47,OUT046,
5288,FDV16,OUT045,
5289,FDZ22,OUT035,
5290,FDO20,OUT010,
5291,FDW38,OUT013,
5292,FDW52,OUT045,
5293,FDT43,OUT019,
5294,NCS29,OUT045,
5295,NCC31,OUT017,
5296,FDA21,OUT017,
5297,FDQ55,OUT046,
5298,NCE54,OUT049,
5299,FDD45,OUT017,
5300,NCP17,OUT017,
5301,FDR47,OUT035,
5302,DRM35,OUT013,
5303,FDR47,OUT019,
5304,FDX19,OUT010,
5305,FDV22,OUT027,
5306,FDQ46,OUT027,
5307,DRO47,OUT045,
5308,FDB44,OUT010,
5309,FDN02,OUT010,
5310,FDW10,OUT045,
5311,FDJ41,OUT019,
5312,FDM50,OUT046,
5313,FDW10,OUT035,
5314,FDY48,OUT049,
5315,NCE30,OUT027,
5316,FDO04,OUT045,
5317,FDQ26,OUT010,
5318,NCX29,OUT018,
5319,FDE39,OUT046,
5320,NCR54,OUT027,
5321,NCP55,OUT027,
5322,FDX22,OUT017,
5323,FDI05,OUT035,
5324,FDC51,OUT027,
5325,FDC10,OUT013,
5326,FDJ46,OUT045,
5327,FDV10,OUT010,
5328,FDX12,OUT027,
5329,FDL43,OUT019,
5330,DRB13,OUT046,
5331,FDF59,OUT027,
5332,FDT35,OUT049,
5333,NCJ19,OUT035,
5334,FDT35,OUT018,
5335,FDI48,OUT046,
5336,DRC24,OUT019,
5337,NCZ05,OUT017,
5338,FDJ57,OUT049,
5339,FDX11,OUT017,
5340,FDE09,OUT035,
5341,NCK06,OUT049,
5342,DRE37,OUT017,
5343,FDV56,OUT046,
5344,FDY43,OUT017,
5345,FDV35,OUT013,
5346,FDF05,OUT019,
5347,FDA36,OUT035,
5348,FDS13,OUT027,
5349,FDU47,OUT013,
5350,FDI36,OUT010,
5351,FDH48,OUT046,
5352,FDZ14,OUT013,
5353,FDS46,OUT013,
5354,FDE21,OUT017,
5355,FDA26,OUT049,
5356,FDV12,OUT046,
5357,FDL46,OUT019,
5358,FDN57,OUT013,
5359,NCJ18,OUT017,
5360,FDO36,OUT045,
5361,FDX55,OUT018,
5362,FDT25,OUT019,
5363,FDD16,OUT049,
5364,NCX18,OUT013,
5365,NCG55,OUT018,
5366,NCV18,OUT049,
5367,NCS18,OUT035,
5368,FDC37,OUT045,
5369,FDE47,OUT046,
5370,DRG49,OUT019,
5371,FDC39,OUT049,
5372,FDH24,OUT019,
5373,FDV39,OUT027,
5374,NCL17,OUT045,
5375,NCY53,OUT035,
5376,FDH52,OUT013,
5377,NCD19,OUT018,
5378,FDI44,OUT046,
5379,DRD49,OUT027,
5380,FDN08,OUT035,
5381,FDO20,OUT027,
5382,FDY02,OUT046,
5383,FDX23,OUT045,
5384,FDX01,OUT017,
5385,FDH20,OUT027,
5386,NCX41,OUT017,
5387,FDD21,OUT027,
5388,DRH11,OUT019,
5389,DRE60,OUT018,
5390,FDB10,OUT013,
5391,FDH38,OUT013,
5392,NCL07,OUT018,
5393,FDD48,OUT046,
5394,NCT54,OUT027,
5395,FDF32,OUT027,
5396,DRH51,OUT045,
5397,DRG03,OUT035,
5398,NCY42,OUT019,
5399,FDH32,OUT017,
5400,NCJ06,OUT027,
5401,FDH47,OUT027,
5402,FDZ08,OUT018,
5403,FDK16,OUT017,
5404,DRG01,OUT018,
5405,NCM53,OUT027,
5406,NCB07,OUT035,
5407,NCZ06,OUT035,
5408,FDU48,OUT049,
5409,NCB55,OUT027,
5410,FDP15,OUT013,
5411,FDF17,OUT046,
5412,NCN06,OUT049,
5413,DRM48,OUT018,
5414,FDH10,OUT046,
5415,FDC60,OUT018,
5416,FDE35,OUT018,
5417,DRI23,OUT013,
5418,NCR38,OUT013,
5419,FDP04,OUT035,
5420,NCW17,OUT045,
5421,FDX34,OUT017,
5422,NCK53,OUT045,
5423,NCO54,OUT010,
5424,NCH55,OUT046,
5425,FDT44,OUT027,
5426,DRG49,OUT046,
5427,FDX46,OUT010,
5428,DRG36,OUT049,
5429,FDU37,OUT049,
5430,FDK10,OUT049,
5431,DRF37,OUT027,
5432,FDC44,OUT035,
5433,FDP15,OUT046,
5434,FDZ27,OUT027,
5435,FDY22,OUT019,
5436,DRG51,OUT035,
5437,FDN58,OUT045,
5438,FDW01,OUT049,
5439,FDX24,OUT018,
5440,FDO51,OUT017,
5441,FDJ52,OUT027,
5442,NCY06,OUT010,
5443,FDE20,OUT018,
5444,FDT23,OUT010,
5445,FDQ51,OUT046,
5446,FDE35,OUT046,
5447,FDB46,OUT013,
5448,NCG19,OUT035,
5449,NCL06,OUT018,
5450,FDT36,OUT019,
5451,FDC56,OUT049,
5452,FDJ26,OUT049,
5453,FDZ59,OUT017,
5454,FDV11,OUT027,
5455,FDR13,OUT010,
5456,FDI15,OUT018,
5457,FDF47,OUT018,
5458,NCB54,OUT019,
5459,NCK19,OUT027,
5460,FDX16,OUT017,
5461,FDL50,OUT045,
5462,NCE31,OUT035,
5463,DRJ01,OUT049,
5464,FDE22,OUT013,
5465,FDY20,OUT019,
5466,NCO14,OUT045,
5467,NCR50,OUT017,
5468,DRM47,OUT017,
5469,FDO27,OUT010,
5470,FDJ20,OUT027,
5471,NCX17,OUT013,
5472,FDG59,OUT049,
5473,FDD52,OUT045,
5474,FDO48,OUT017,
5475,FDC59,OUT019,
5476,FDS15,OUT018,
5477,FDB47,OUT035,
5478,FDV14,OUT019,
5479,FDB27,OUT013,
5480,FDA35,OUT035,
5481,FDN51,OUT018,
5482,FDO39,OUT019,
5483,FDB28,OUT049,
5484,DRJ25,OUT046,
5485,FDH46,OUT027,
5486,FDI10,OUT045,
5487,FDU21,OUT018,
5488,FDD09,OUT049,
5489,FDD10,OUT046,
5490,FDN31,OUT010,
5491,FDA46,OUT018,
5492,FDM56,OUT046,
5493,FDF11,OUT010,
5494,FDS32,OUT018,
5495,NCM06,OUT013,
5496,FDZ26,OUT045,
5497,FDO01,OUT013,
5498,FDJ46,OUT049,
5499,FDG26,OUT019,
5500,FDZ38,OUT035,
5501,NCO55,OUT013,
5502,FDT60,OUT035,
5503,FDW37,OUT049,
5504,NCK42,OUT018,
5505,FDA45,OUT046,
5506,FDW55,OUT018,
5507,FDY44,OUT017,
5508,FDQ31,OUT017,
5509,FDM09,OUT049,
5510,FDH12,OUT018,
5511,NCQ43,OUT035,
5512,FDT33,OUT035,
5513,NCT41,OUT018,
5514,DRJ25,OUT010,
5515,NCQ41,OUT046,
5516,NCN17,OUT049,
5517,DRO35,OUT027,
5518,FDU27,OUT018,
5519,FDY43,OUT027,
5520,FDG46,OUT035,
5521,DRL49,OUT018,
5522,NCB55,OUT049,
5523,FDK28,OUT049,
5524,FDO49,OUT045,
5525,FDT03,OUT013,
5526,FDW33,OUT027,
5527,FDR02,OUT035,
5528,FDF50,OUT013,
5529,FDA40,OUT018,
5530,NCT53,OUT018,
5531,FDY60,OUT035,
5532,FDP44,OUT027,
5533,NCQ50,OUT045,
5534,NCC30,OUT017,
5535,FDQ60,OUT018,
5536,FDG41,OUT046,
5537,FDQ03,OUT046,
5538,FDM03,OUT045,
5539,FDZ51,OUT018,
5540,DRF51,OUT035,
5541,FDF39,OUT017,
5542,FDW52,OUT035,
5543,FDY22,OUT049,
5544,FDG14,OUT013,
5545,FDA57,OUT017,
5546,FDL45,OUT019,
5547,FDX28,OUT046,
5548,NCQ54,OUT013,
5549,FDH40,OUT045,
5550,FDU52,OUT035,
5551,FDT60,OUT010,
5552,FDK08,OUT045,
5553,FDN04,OUT049,
5554,FDE50,OUT013,
5555,FDI16,OUT049,
5556,FDM50,OUT049,
5557,NCV30,OUT049,
5558,FDT44,OUT013,
5559,FDY60,OUT013,
5560,FDT56,OUT017,
5561,FDV58,OUT018,
5562,FDU04,OUT013,
5563,NCN05,OUT027,
5564,FDI53,OUT018,
5565,FDD34,OUT046,
5566,FDW47,OUT027,
5567,FDT51,OUT027,
5568,FDO27,OUT013,
5569,NCQ18,OUT018,
5570,NCW05,OUT013,
5571,FDI15,OUT010,
5572,NCH43,OUT010,
5573,FDT40,OUT049,
5574,NCG19,OUT017,
5575,NCM30,OUT035,
5576,FDB38,OUT017,
5577,FDB22,OUT046,
5578,FDC58,OUT046,
5579,NCI29,OUT013,
5580,FDA23,OUT010,
5581,DRG48,OUT013,
5582,FDV21,OUT013,
5583,NCG18,OUT019,
5584,FDG40,OUT045,
5585,FDU24,OUT018,
5586,FDA22,OUT049,
5587,FDY35,OUT046,
5588,FDJ15,OUT045,
5589,NCW18,OUT018,
5590,FDK56,OUT018,
5591,FDF44,OUT046,
5592,FDP51,OUT049,
5593,FDU22,OUT027,
5594,FDM28,OUT017,
5595,NCL42,OUT046,
5596,FDJ15,OUT019,
5597,FDI32,OUT018,
5598,DRL11,OUT046,
5599,DRO59,OUT018,
5600,FDA07,OUT019,
5601,NCO53,OUT013,
5602,FDO21,OUT045,
5603,FDW39,OUT045,
5604,NCV17,OUT013,
5605,FDE22,OUT046,
5606,NCB06,OUT018,
5607,DRF48,OUT017,
5608,FDB05,OUT013,
5609,FDP28,OUT027,
5610,FDP23,OUT046,
5611,NCS41,OUT018,
5612,FDS40,OUT018,
5613,FDA16,OUT017,
5614,FDN20,OUT035,
5615,FDF04,OUT027,
5616,DRG36,OUT018,
5617,FDW16,OUT018,
5618,FDU09,OUT017,
5619,FDW01,OUT046,
5620,FDB15,OUT045,
5621,NCJ17,OUT049,
5622,NCT18,OUT018,
5623,FDG16,OUT018,
5624,FDP27,OUT017,
5625,FDQ44,OUT027,
5626,FDL50,OUT027,
5627,FDW57,OUT027,
5628,FDS34,OUT013,
5629,NCV30,OUT035,
5630,FDD26,OUT018,
5631,FDA03,OUT045,
5632,FDS27,OUT018,
5633,FDM12,OUT013,
5634,NCV42,OUT027,
5635,NCS41,OUT046,
5636,FDN56,OUT018,
5637,DRK59,OUT046,
5638,NCG18,OUT046,
5639,NCN26,OUT017,
5640,FDI60,OUT027,
5641,NCI43,OUT049,
5642,NCL17,OUT049,
5643,FDQ19,OUT019,
5644,FDY43,OUT049,
5645,FDR36,OUT049,
5646,FDJ58,OUT049,
5647,DRY23,OUT045,
5648,FDK26,OUT027,
5649,DRH03,OUT045,
5650,FDC10,OUT010,
5651,FDD23,OUT013,
5652,FDP32,OUT045,
5653,FDO31,OUT035,
5654,FDQ57,OUT013,
5655,FDX32,OUT027,
5656,FDC39,OUT027,
5657,FDU55,OUT046,
5658,FDL45,OUT013,
5659,DRK37,OUT049,
5660,FDK22,OUT013,
5661,DRG37,OUT027,
5662,FDK22,OUT017,
5663,DRH36,OUT018,
5664,DRC36,OUT018,
5665,DRE03,OUT027,
5666,FDF34,OUT046,
5667,FDZ22,OUT046,
5668,FDC44,OUT010,
5669,FDN31,OUT027,
5670,FDO03,OUT017,
5671,FDA01,OUT049,
5672,NCH42,OUT049,
5673,FDF46,OUT018,
5674,DRL35,OUT046,
5675,FDW46,OUT049,
5676,FDB58,OUT046,
5677,FDD47,OUT018,
5678,NCO17,OUT045,
5679,FDJ26,OUT017,
5680,FDU37,OUT045,
